,Unnamed: 0,offer_type,person,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,typical_spending_m1,num_offers,spending_during_offer,preds
15312,67811,informational,2eb1f939e4e44b11b753af7c44aa6f7f,576,0,3,0,0,1,1,1,0,0,1,39,37000.0,1606,0,1,0.018835227272727274,2,0.0,-0.051360965
15313,67817,bogo,1d19314760704243bdcf289e962df5a9,576,10,7,10,0,1,1,1,1,0,0,71,56000.0,1808,1,0,0.08636492220650636,1,0.0,0.042695284
15314,67819,discount,61f661b7070c4063880a85b22f1fe0e4,576,10,7,2,1,1,1,0,0,1,0,69,63000.0,1481,0,1,0.15268221574344026,4,0.0,2.750609
15315,67825,bogo,ad65a262ec514c54b844e2f05ae28916,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,1296,0,0,0.009985465116279069,4,1.18,0.048701733
15316,67830,bogo,e3d76b6e78c542f682a6a3bb7c3d275b,576,5,5,5,1,1,1,1,1,0,0,45,51000.0,1043,0,1,0.1768465909090909,2,7.94,2.8501415
15317,67839,bogo,352d5ef7eadd4933907c8a1428fca571,576,10,7,10,0,1,1,1,1,0,0,61,65000.0,1805,0,1,0.00541907514450867,3,0.0,-0.0035983324
15318,67842,bogo,1359818aa5bc4becaad9c18df5dbf776,576,10,7,10,0,1,1,1,1,0,0,52,99000.0,1718,1,0,0.09425872093023256,4,0.0,-0.26360893
15319,67853,bogo,d69b874c0b504bb1b445df034fa874a9,576,10,7,10,0,1,1,1,1,0,0,28,65000.0,1258,1,0,0.4303751803751804,3,10.24,4.4056635
15320,67856,informational,46bff6d3b8fb462880a0d476c3945c33,576,0,3,0,0,1,1,1,0,0,1,68,48000.0,1558,1,0,0.32829545454545456,2,0.0,2.3993552
15321,67857,discount,e33da2c24861499a8dfd0b9a205e628f,576,10,10,2,1,1,1,1,0,1,0,67,111000.0,984,1,0,0.1909517045454545,1,21.77,5.0508494
15322,67859,bogo,18cc6dbe8e124c20b7bc93c39e854cdd,576,5,5,5,1,1,1,1,1,0,0,61,62000.0,1475,0,1,0.1968669527896996,2,0.0,1.8042297
15323,67861,discount,c658ac6c1b2142c4b2ad19cd26fdd354,576,10,10,2,1,1,1,1,0,1,0,50,34000.0,1484,1,0,0.24878048780487802,2,0.0,3.0813775
15324,67863,bogo,05e6bcb70fe14e0da4730527ca35a4ae,576,10,7,10,0,1,1,1,1,0,0,84,51000.0,894,0,0,0.15206506364922207,1,0.0,3.5845363
15325,67864,discount,95e5285e78ce43d7882cd5bcf14bc8a0,576,10,10,2,1,1,1,1,0,1,0,74,84000.0,1433,1,0,0.1687215909090909,1,0.0,4.1975136
15326,67867,bogo,d0a80415b84c4df4908b8403b19765e3,576,10,7,10,0,1,1,1,1,0,0,53,37000.0,934,0,1,0.3687270155586988,1,0.0,1.9814266
15327,67874,informational,e9aac3bd9232447e8f96e220d8209e7d,576,0,3,0,0,1,1,1,0,0,1,64,37000.0,1177,0,1,0.15278481012658227,1,0.0,2.7476082
15328,67875,discount,9388ac636ddd48579dc16f4faef47e73,576,10,10,2,1,1,1,1,0,1,0,72,83000.0,1563,0,1,1.1210872675250358,2,0.0,2.3686073
15329,67878,bogo,5a4053f39a4345d39272565265d471ec,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,1772,0,0,0.03540114613180515,3,0.0,0.30794573
15330,67879,discount,c371dd2ed90b4d76ae983c12d6512aaa,576,10,10,2,1,1,1,1,0,1,0,74,98000.0,1054,0,1,0.21943181818181812,1,0.0,3.3352451
15331,67884,discount,601bb5be1d574b91a3672cf11af6236b,576,10,10,2,1,1,1,1,0,1,0,58,39000.0,1599,1,0,0.010373027259684362,2,0.0,0.36165044
15332,67892,discount,39e957fab64b41d38a8cd85d98bb3980,576,7,7,3,1,1,1,1,0,1,0,79,99000.0,1666,0,1,0.03611111111111112,2,0.0,2.7079165
15333,67903,discount,e1711365801040bd9300b970b19efa32,576,7,7,3,1,1,1,1,0,1,0,37,74000.0,968,1,0,0.4715983026874116,1,0.0,5.355175
15334,67904,bogo,1971866be459439aa62669bd4d56f394,576,10,5,10,1,1,1,1,1,0,0,118,65405.0,1561,0,0,0.017535612535612533,2,0.0,-0.0060582757
15335,67907,informational,32ecc5fca98e4005aca1a2976ea3df32,576,0,3,0,0,1,1,1,0,0,1,62,106000.0,1625,1,0,0.1642334739803094,1,0.0,1.6841393
15336,67910,discount,03aaca8d2f4448a0a1a4bc1423b3b45a,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1538,0,0,0.008732193732193734,2,0.0,0.13433295
15337,67911,discount,24ade653d9a4485c89f31a8316367930,576,10,10,2,1,1,1,1,0,1,0,74,84000.0,1751,0,1,0.1616405135520685,2,0.0,0.83521295
15338,67913,bogo,25ea68fd0d5541c4a4b24b16d02e88df,576,10,7,10,0,1,1,1,1,0,0,42,34000.0,1729,0,1,0.03728429985855728,1,0.0,0.6206896
15339,67915,discount,7d1f81064589437591e0bf7d9e794e30,576,10,7,2,1,1,1,0,0,1,0,72,50000.0,1602,0,1,0.016766381766381767,2,0.0,1.1925452
15340,67926,discount,0ba8b605e9ab4114b55d26c267fdff7f,576,7,7,3,1,1,1,1,0,1,0,56,59000.0,1629,1,0,0.6779487179487179,2,0.0,1.7644341
15341,67933,discount,b5b72a7794544dd29ee9a59d8bc215ac,576,10,7,2,1,1,1,0,0,1,0,73,110000.0,1556,1,0,0.12224893917963225,1,0.0,2.4984393
15342,67935,bogo,b99a3a0c26e2406fa5d249d20a6b1911,576,5,5,5,1,1,1,1,1,0,0,72,84000.0,1801,0,1,0.0734555712270804,1,0.0,0.51579696
15343,67938,discount,907499fcdce34a39809c3540af995d49,576,10,7,2,1,1,1,0,0,1,0,48,59000.0,1479,1,0,0.3110285714285714,2,0.0,3.5189862
15344,67941,informational,f08b99e118ee48c2b6abb3b46c6f19d4,576,0,3,0,0,1,1,1,0,0,1,46,52000.0,1362,1,0,0.16555078683834049,3,0.0,2.0757875
15345,67947,bogo,c1f7880040884f6dadc4c6a659a075a5,576,10,5,10,1,1,1,1,1,0,0,50,71000.0,1540,0,1,0.10836389280677013,1,0.0,0.76959574
15346,67948,discount,8e2649dbe4f54d869ad0f4fd80f45ea8,576,7,7,3,1,1,1,1,0,1,0,62,79000.0,1452,1,0,0.3257703488372093,4,0.0,3.4555473
15347,67951,informational,89cb4f28d063441ea3ae870e6b4f45a5,576,0,3,0,0,1,1,1,0,0,1,19,34000.0,1499,0,1,0.010681818181818185,2,3.98,1.1268196
15348,67953,bogo,8e0f512b4278472782bd4e1154cfa3b5,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,1429,0,0,0.028565279770444763,3,0.72,0.51860315
15349,67959,discount,93c572a0a4f64636845c2a68aa84ac74,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1686,0,0,0.01860832137733142,2,0.0,-0.040813327
15350,67973,discount,5ee1d22dc9884df8bdf38171a69095d1,576,20,10,5,1,1,0,0,0,1,0,50,59000.0,145,1,0,0.592507204610951,2,0.0,0.38268542
15351,67988,bogo,0a79a089b9d543438ba577e66e0eea82,576,5,7,5,1,1,1,0,1,0,0,40,86000.0,1282,0,1,0.3838235294117647,4,17.14,5.9313602
15352,67992,bogo,8bfe091b23b94182933df251c97f147b,576,5,5,5,1,1,1,1,1,0,0,50,51000.0,1539,0,1,0.06306064880112834,1,0.0,0.33104447
15353,68003,bogo,54b33c0fc40448338ef24516672bd472,576,10,5,10,1,1,1,1,1,0,0,32,43000.0,402,0,1,0.08420679886685553,2,0.0,0.9095732
15354,68009,bogo,45d635a8e75f4bc89c7d81fbb676dc97,576,5,7,5,1,1,1,0,1,0,0,51,119000.0,1089,1,0,0.2908345120226309,1,0.0,1.5869211
15355,68010,discount,8ccbd5f172654e7cb4631a8b8ad03314,576,7,7,3,1,1,1,1,0,1,0,53,82000.0,1621,1,0,0.3394059405940594,1,0.0,4.0880322
15356,68012,discount,07c0543d781742cb94db14afb1420e2a,576,10,7,2,1,1,1,0,0,1,0,118,65405.0,996,0,0,0.03084865629420085,1,0.0,1.1119599
15357,68013,bogo,9708b3de4f8740b29a545c034c0f1cdb,576,10,7,10,0,1,1,1,1,0,0,66,53000.0,1697,1,0,0.07765625,2,0.0,0.30683511
15358,68014,bogo,4e8b65bc8e964b8f96750fb00de1e90c,576,10,7,10,0,1,1,1,1,0,0,28,66000.0,641,1,0,0.04418670438472419,1,1.92,1.6235595
15359,68016,bogo,63ee1bb377864f1481f45819e3c7ce76,576,5,7,5,1,1,1,0,1,0,0,45,91000.0,1648,1,0,0.18015714285714285,2,0.0,2.2749662
15360,68017,informational,da325463019e4cc9b1a9b9f68b1d8b4b,576,0,4,0,1,1,1,0,0,0,1,47,68000.0,736,1,0,0.211962481962482,3,0.0,2.1719208
15361,68018,bogo,85a4b98da3254e0986fc5a1ee9d5c1cc,576,10,7,10,0,1,1,1,1,0,0,21,32000.0,1313,0,1,0.11648648648648645,2,0.0,2.932991
15362,68023,bogo,b5e9fecfd7ff497cb3003b74277f9e5a,576,5,5,5,1,1,1,1,1,0,0,47,55000.0,912,0,1,0.3953133903133903,2,0.0,2.982408
15363,68025,bogo,5c156a85d48045cca4e1673a59d65792,576,5,5,5,1,1,1,1,1,0,0,40,57000.0,1486,1,0,0.2993732193732194,2,0.0,5.0888877
15364,68031,discount,2d2a9b0c54b04b2bb545a0158de57896,576,10,10,2,1,1,1,1,0,1,0,27,35000.0,931,1,0,0.2061221590909091,1,5.8100000000000005,3.4477456
15365,68034,discount,832a77a5875c4de7bcf915d64ae58df2,576,10,10,2,1,1,1,1,0,1,0,70,56000.0,1280,0,1,0.0791903409090909,1,2.64,2.2149992
15366,68035,bogo,79501c86985d4ea08eded43b1cbc3a8c,576,5,5,5,1,1,1,1,1,0,0,60,97000.0,1474,1,0,0.08927007299270072,4,0.0,-0.02329433
15367,68039,bogo,c72a75ee3f1e4fae8db78cc3e5a4780b,576,10,5,10,1,1,1,1,1,0,0,53,68000.0,1681,0,1,0.1863929618768328,4,14.76,1.2621307
15368,68042,bogo,d11c5393ef3642b1b7a458ac7dc14aa8,576,10,7,10,0,1,1,1,1,0,0,82,34000.0,1752,0,1,0.01968882602545969,1,0.0,0.34867
15369,68043,discount,9680c2c9be554bb6bbafe9dbc06b1be4,576,7,7,3,1,1,1,1,0,1,0,52,32000.0,1526,0,1,0.06101838755304101,1,4.05,1.055418
15370,68048,informational,945bc11409e943ea8fb7a23f28ddd00e,576,0,3,0,0,1,1,1,0,0,1,18,41000.0,1561,0,1,0.02151898734177215,1,0.0,-0.28436172
15371,68053,discount,c8586ab235a84a34b51ae3cc47920cab,576,20,10,5,1,1,0,0,0,1,0,50,89000.0,1494,0,1,0.11157670454545454,1,0.0,1.8629043
15372,68057,discount,990b543afdc242edab401939688ddfc2,576,10,7,2,1,1,1,0,0,1,0,118,65405.0,1216,0,0,0.0128995756718529,1,2.06,1.3907101
15373,68063,discount,60e61c3c045b4df7b3beac7178f3e2d5,576,10,10,2,1,1,1,1,0,1,0,46,51000.0,1333,0,1,0.14860832137733146,2,17.14,5.6259623
15374,68071,bogo,2c66aa7a1fff4f0d84f69a40eea5e8f6,576,10,5,10,1,1,1,1,1,0,0,118,65405.0,1667,0,0,0.01991537376586741,1,0.0,0.21215037
15375,68074,bogo,7d2c8f16e3fe45fc87dfd2d3112e5773,576,5,5,5,1,1,1,1,1,0,0,40,42000.0,1699,0,1,0.027686882933709453,1,1.67,0.20020244
15376,68080,bogo,26597fda4cf64c70961450d5a5f515a3,576,10,5,10,1,1,1,1,1,0,0,37,66000.0,306,0,1,0.11799717912552893,1,0.0,1.0745871
15377,68084,discount,240f9e161db24e10bbcc963e3a3f80f9,576,10,10,2,1,1,1,1,0,1,0,52,74000.0,1639,0,1,0.01052556818181818,1,0.0,0.74348366
15378,68093,discount,1b5ba45f9979429b8eb0454c46724a75,576,10,7,2,1,1,1,0,0,1,0,118,65405.0,741,0,0,0.031331403762662816,4,0.06,1.0500805
15379,68098,discount,a77148314c374f5b9ca103d20d4a7c0f,576,10,7,2,1,1,1,0,0,1,0,67,100000.0,1585,1,0,0.10961262553802008,2,0.0,1.8151598
15380,68103,discount,a4d4393d96a3456bb68a434973ad9b47,576,10,7,2,1,1,1,0,0,1,0,118,65405.0,1511,0,0,0.024777618364418937,2,0.0,0.2743355
15381,68105,bogo,aab991c762f240d28ba259bde064aa44,576,10,5,10,1,1,1,1,1,0,0,118,65405.0,914,0,0,0.02454160789844852,1,0.0,0.75013506
15382,68107,bogo,c0ad83c653ef4f1581612a9454441eb4,576,10,7,10,0,1,1,1,1,0,0,37,57000.0,824,0,1,0.2666142857142857,2,0.0,4.4476566
15383,68120,bogo,128b2581fc6a4eecb542dd071fd5ea33,576,5,7,5,1,1,1,0,1,0,0,77,59000.0,766,1,0,0.3389239598278336,3,0.0,4.9950404
15384,68125,bogo,d9bd65bf66f74cd0b9a8f626ed14f7d8,576,10,7,10,0,1,1,1,1,0,0,31,34000.0,1511,1,0,0.001937765205091937,1,0.0,1.1822789
15385,68131,bogo,7895d80887054803a8d035d48552cb87,576,5,7,5,1,1,1,0,1,0,0,90,53000.0,748,1,0,0.18984375,2,0.0,2.8302977
15386,68135,discount,edbde592cd5e4cdea4af81a398866804,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1462,0,0,0.034088952654232424,2,0.26,0.6677105
15387,68144,bogo,cf7e4e33c98e4a2489846d97d46cb84e,576,10,7,10,0,1,1,1,1,0,0,32,45000.0,955,0,1,0.25594594594594594,2,0.0,3.8694954
15388,68146,discount,985cee18d3924059afd7b8885a5f0702,576,10,7,2,1,1,1,0,0,1,0,76,69000.0,1786,0,1,0.06828776978417267,3,0.0,0.7573614
15389,68150,discount,7be982d4b27645bea95eeb8f71fb5ec0,576,10,10,2,1,1,1,1,0,1,0,68,50000.0,969,0,1,0.2056998556998557,3,0.0,2.273142
15390,68152,informational,da37f5aae7834a9aa6eb19a3e4ce776a,576,0,4,0,1,1,1,0,0,0,1,60,87000.0,90,1,0,0.2055028735632184,3,0.0,0.98264647
15391,68156,bogo,19d4aa13259544d89c5bb381252c2f27,576,10,7,10,0,1,1,1,1,0,0,19,45000.0,1122,0,1,0.07214992927864215,1,10.1,3.3035638
15392,68162,informational,79f083ca34ce4d27a37d98a5ceb83592,576,0,4,0,1,1,1,0,0,0,1,34,59000.0,508,0,1,0.07762857142857144,2,0.0,0.34041306
15393,68163,bogo,2de68905470540e6a991f0763654d3c4,576,10,7,10,0,1,1,1,1,0,0,44,37000.0,1523,0,1,0.1474782608695652,3,9.64,1.9934105
15394,68171,discount,ea6a1589b9d545109077c1481b917599,576,7,7,3,1,1,1,1,0,1,0,64,39000.0,1477,0,1,0.15185714285714286,2,11.91,3.0382476
15395,68172,discount,ac924b1097a348d3b101cab1218aa83b,576,10,10,2,1,1,1,1,0,1,0,58,110000.0,1476,0,1,0.2368465909090909,1,0.0,4.5733347
15396,68178,bogo,f175e633f1324c838ba3d719e27bcad2,576,10,7,10,0,1,1,1,1,0,0,50,56000.0,1793,0,1,0.01188118811881188,1,0.0,0.31036946
15397,68179,informational,041967ceb80841ddbd306958d4f744ac,576,0,3,0,0,1,1,1,0,0,1,57,88000.0,1418,1,0,0.15838255977496485,1,26.8,6.5591245
15398,68181,discount,390a4aa6b19a42d7b90a877529fc3cbf,576,10,10,2,1,1,1,1,0,1,0,42,69000.0,1498,0,1,0.2445467625899281,3,31.42,7.569613
15399,68187,informational,b9b907ef1266497caf7824b9d0da919d,576,0,3,0,0,1,1,1,0,0,1,66,47000.0,653,0,1,0.05787623066104078,1,0.0,0.4867388
15400,68189,discount,00b18b535d6d4f779dea4dc9ac451478,576,10,10,2,1,1,1,1,0,1,0,72,102000.0,1348,0,1,0.195095168374817,4,0.0,2.7895315
15401,68195,discount,38812cf51ef241e5ab97910212be4ac5,576,10,10,2,1,1,1,1,0,1,0,49,106000.0,900,1,0,0.15370738636363634,1,0.0,1.8816525
15402,68196,bogo,3b9dc2695b804e1a86b17ec6576965bd,576,5,7,5,1,1,1,0,1,0,0,118,65405.0,1027,0,0,0.03810616929698708,2,0.0,0.5097471
15403,68201,bogo,7b3aaef71abf4aa0b4e9c920c7f1940e,576,10,5,10,1,1,1,1,1,0,0,53,98000.0,1018,1,0,0.4,4,0.0,1.9286093
15404,68206,discount,aac7cccdb5e147c1b8f0ee4d414faf82,576,7,7,3,1,1,1,1,0,1,0,62,76000.0,1618,1,0,0.03106837606837607,2,0.0,0.692783
15405,68212,discount,ce2b7be82b7b4d8fa9b4dee977103651,576,10,10,2,1,1,1,1,0,1,0,48,79000.0,1704,0,1,0.1240148148148148,5,0.0,1.0379236
15406,68213,discount,ba22b168c2154a199542dd671ae74bf7,576,10,10,2,1,1,1,1,0,1,0,65,100000.0,999,1,0,0.4516499282639885,2,0.0,4.211894
15407,68219,discount,5a5bffb68f8d4527b532dbfb19da7d3f,576,7,7,3,1,1,1,1,0,1,0,58,52000.0,653,0,1,0.09787142857142857,2,0.0,0.66342294
15408,68222,discount,1a44317508de4e529c5f5e65b583a971,576,7,7,3,1,1,1,1,0,1,0,57,31000.0,1330,0,1,0.07561527581329561,1,2.49,3.3885705
15409,68223,bogo,6b098efe833b45e49590ec30f64dabe0,576,10,5,10,1,1,1,1,1,0,0,118,65405.0,1781,0,0,0.011649928263988524,3,0.0,-0.06159717
15410,68224,informational,3971f0bafa78424ea2361204747cb108,576,0,4,0,1,1,1,0,0,0,1,53,53000.0,136,0,1,0.06320402298850575,3,0.0,-0.57671607
15411,68231,bogo,91a2c0a57b2049a3b0b8ea809e9273b5,576,10,5,10,1,1,1,1,1,0,0,25,73000.0,1765,0,1,0.03482369534555712,1,0.0,-0.25282884
15412,68232,discount,2a58f4504c2b49649502109d11143144,576,10,10,2,1,1,1,1,0,1,0,73,36000.0,1654,0,1,0.13516499282639885,2,0.0,1.1567925
15413,68233,discount,5328aad35dd747da9dd21c31b137069c,576,10,10,2,1,1,1,1,0,1,0,45,57000.0,624,0,1,0.10201704545454544,1,0.0,0.9667326
15414,68234,bogo,6833c0c2069842cdbfda43ea47e64620,576,10,7,10,0,1,1,1,1,0,0,49,50000.0,1620,1,0,0.15778254649499285,3,0.0,0.93216425
15415,68239,informational,48eb3f18d6b5411d90b7dee36741979e,576,0,3,0,0,1,1,1,0,0,1,118,65405.0,1129,0,0,0.02039301310043668,4,0.0,0.31407055
15416,68242,discount,c3dfa90ae52046d99affcae8e094af56,576,7,7,3,1,1,1,1,0,1,0,84,69000.0,980,0,1,0.16796322489391796,1,0.0,4.334999
15417,68243,bogo,6ee8f0c8b1a143108e0b5e2cdc761365,576,10,5,10,1,1,1,1,1,0,0,74,82000.0,1138,1,0,0.25344729344729344,2,0.0,2.8286974
15418,68245,bogo,6d9eecd1322c4bb8aeedfe691178b96c,576,10,7,10,0,1,1,1,1,0,0,31,54000.0,1813,0,1,0.2425035360678925,1,0.0,2.3669808
15419,68261,discount,5a5b3673afd1461a947a4b5deaaefd1c,576,10,7,2,1,1,1,0,0,1,0,74,100000.0,1591,1,0,0.1264992826398852,3,0.0,2.2826958
15420,68264,bogo,aba9d2d799084a20b3a395ff5b1e060f,576,5,7,5,1,1,1,0,1,0,0,61,96000.0,1133,1,0,0.32191428571428565,2,0.0,3.646973
15421,68272,informational,5edbee2c32e64698a6d6d4ba9012b829,576,0,3,0,0,1,1,1,0,0,1,45,30000.0,1731,0,1,0.009914407988587729,2,1.5,-0.08803648
15422,68273,bogo,b24ff3da6ff94079bb4d15ab7420e4b8,576,10,7,10,0,1,1,1,1,0,0,49,99000.0,838,1,0,0.4812393162393162,2,18.22,4.83527
15423,68274,discount,b51d59ccd5d64f9580e9d49925231cff,576,10,10,2,1,1,1,1,0,1,0,25,39000.0,1663,0,1,0.15154829545454546,1,0.0,1.9832083
15424,68277,discount,de4c5385c3bc4575bbd780e38ab4d300,576,20,10,5,1,1,0,0,0,1,0,75,86000.0,1478,1,0,0.4714306358381503,4,0.0,4.3171225
15425,68282,bogo,167594819bb84f848528d759e6253827,576,10,5,10,1,1,1,1,1,0,0,55,63000.0,618,0,1,0.051339915373765865,1,0.0,0.48838997
15426,68283,bogo,f0986f270b1f4112bc3254366325f819,576,10,7,10,0,1,1,1,1,0,0,54,32000.0,897,0,1,0.12588401697312587,1,0.0,2.9127374
15427,68291,bogo,46e53f29fdc94cc19eb9368a2785680d,576,5,7,5,1,1,1,0,1,0,0,23,54000.0,1324,0,1,0.05526166902404527,1,0.0,0.7108871
15428,68299,bogo,f6a44ddfcecf4184b493489394c6b150,576,10,7,10,0,1,1,1,1,0,0,118,65405.0,1183,0,0,0.007623762376237624,1,0.0,1.236516
15429,68311,bogo,834a55ab031d486791547c954124bd70,576,5,7,5,1,1,1,0,1,0,0,52,94000.0,1529,0,1,0.2050857142857143,2,0.0,2.745439
15430,68313,bogo,a1af149c0dc24d33844c26ae85e643b9,576,10,7,10,0,1,1,1,1,0,0,32,41000.0,154,1,0,0.1187878787878788,3,0.0,1.5652906
15431,68320,informational,960d6648706f4b3094de92779c8ff802,576,0,3,0,0,1,1,1,0,0,1,58,34000.0,1672,0,1,0.08748241912798875,1,0.0,0.33450982
15432,68325,bogo,6c95222abddf42a3a28fe1425c7e173e,576,10,7,10,0,1,1,1,1,0,0,66,71000.0,1820,1,0,0.0974928774928775,2,0.0,0.49807778
15433,68330,informational,3e517aecc99e4a6caa35ab6253df51ff,576,0,4,0,1,1,1,0,0,0,1,88,52000.0,1521,0,1,0.02748917748917749,3,0.0,-0.35410357
15434,68331,discount,13d4cf14f2ce47249b3cfb8a1128a7d1,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1737,0,0,0.008650568181818181,1,0.0,0.011118054
15435,68339,discount,aea4564b32c5480cbdf1c5813d2aa279,576,10,10,2,1,1,1,1,0,1,0,26,56000.0,1533,0,1,0.02765625,1,0.0,1.2034711
15436,68342,bogo,21a99497925443ebbee1cf7239f7e902,576,10,5,10,1,1,1,1,1,0,0,75,47000.0,879,1,0,0.0903399433427762,2,8.87,1.9910719
15437,68347,discount,883df6ab4b364bbd85c2373430e12c7e,576,7,7,3,1,1,1,1,0,1,0,29,65000.0,326,0,1,0.0973931623931624,2,10.95,1.794879
15438,68352,discount,b9c4f8d5b6484ae99f7ce9ce8f2217d9,576,10,10,2,1,1,1,1,0,1,0,74,96000.0,1264,0,1,0.4569583931133429,2,0.0,4.202199
15439,68356,discount,f428ef84305247ce98d2f7a59a70cc90,576,7,7,3,1,1,1,1,0,1,0,27,36000.0,1452,0,1,0.054714285714285715,2,0.0,1.6167552
15440,68372,discount,ac0ba442fade4e9eb587feb5e408de99,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1347,0,0,0.027209985315712188,5,3.17,0.25684923
15441,68373,bogo,d5452eb5359f4f05850e75149aa9dd7c,576,10,5,10,1,1,1,1,1,0,0,29,44000.0,1220,0,1,0.06568376068376068,2,0.0,1.3071787
15442,68375,discount,f9338a2649fb4406a2553f0c8ea4a35c,576,7,7,3,1,1,1,1,0,1,0,59,36000.0,1559,0,1,0.011046676096181046,1,0.0,0.69420624
15443,68376,discount,6c4a514015c94ac689f7f58251463827,576,10,10,2,1,1,1,1,0,1,0,94,80000.0,1773,0,1,0.11683823529411765,4,0.0,0.31169677
15444,68380,bogo,d8ac2ffea6e742ef949e4d96097e5c5d,576,5,5,5,1,1,1,1,1,0,0,58,96000.0,1313,0,1,0.3099435825105783,1,0.0,3.362845
15445,68388,informational,9407a3a0c9114b15b05f7704d0b40ef0,576,0,3,0,0,1,1,1,0,0,1,43,53000.0,1586,1,0,0.008721590909090908,2,0.0,-0.05543989
15446,68390,discount,ab530a4ad78d491aad5ba506b45d35f7,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1716,0,0,0.027737752161383286,3,0.0,-0.2370823
15447,68394,bogo,0f4a68826e204f45be2a1103dcc5b014,576,5,5,5,1,1,1,1,1,0,0,30,59000.0,1409,0,1,0.3562680115273775,3,0.0,4.111088
15448,68396,discount,e16a4fd23678466287a2b1dda0545438,576,10,10,2,1,1,1,1,0,1,0,40,81000.0,1496,0,1,0.019072463768115944,3,0.0,3.557524
15449,68397,bogo,8c2e83342f5447e5b0414c6a3f32d53c,576,10,7,10,0,1,1,1,1,0,0,68,64000.0,1616,1,0,0.01917142857142857,2,0.0,0.42973584
15450,68398,discount,94e1eef711c34fcd9661a5703b3ce214,576,10,10,2,1,1,1,1,0,1,0,64,61000.0,1463,1,0,0.03164772727272727,1,0.0,1.9394739
15451,68405,bogo,9db461d6bafe42cfbe9cab24154530a7,576,10,7,10,0,1,1,1,1,0,0,82,74000.0,1807,1,0,0.10448571428571428,2,0.0,0.41970047
15452,68420,bogo,fd90af4b9b784b268efa9d349a762491,576,10,5,10,1,1,1,1,1,0,0,30,64000.0,1768,0,1,0.2721602288984263,2,0.0,1.8386825
15453,68431,informational,fafea39b1b9046ef8b3441450d709436,576,0,4,0,1,1,1,0,0,0,1,57,66000.0,1586,1,0,0.0484822695035461,2,0.0,0.8569677
15454,68438,bogo,f01dbd4bc34e4533853bd68e05023897,576,10,5,10,1,1,1,1,1,0,0,68,87000.0,1438,1,0,0.12809590973201693,1,0.0,2.0957718
15455,68446,discount,0f0c770d5eaa4ebe9ca67f8c5c240f76,576,20,10,5,1,1,0,0,0,1,0,55,77000.0,890,1,0,0.1522869318181818,1,0.0,1.615774
15456,68450,bogo,1981c9ebfc3c4e1fa532035806a8c60e,576,5,5,5,1,1,1,1,1,0,0,67,31000.0,1463,0,1,0.041410437235543024,1,4.54,0.4891808
15457,68453,bogo,a53e7bd4a5ed4f02a65ac0b4b3fc9234,576,5,7,5,1,1,1,0,1,0,0,58,70000.0,875,0,1,0.298651362984218,2,0.0,4.758601
15458,68455,discount,b7e299731dee448db27d29340ab533f3,576,7,7,3,1,1,1,1,0,1,0,67,54000.0,765,1,0,0.05743988684582745,1,1.32,4.7498364
15459,68456,bogo,7a0f1a1c10d44463b5c5bf03048e30df,576,5,7,5,1,1,1,0,1,0,0,118,65405.0,1483,0,0,0.04974540311173975,1,0.0,0.647671
15460,68457,discount,1bfcd756898445fbb1cf02cbe082b89e,576,7,7,3,1,1,1,1,0,1,0,32,32000.0,1458,0,1,0.2462898550724637,3,0.0,3.2631946
15461,68460,discount,a75203da0a9b45dc968320ae331272c4,576,20,10,5,1,1,0,0,0,1,0,45,87000.0,763,1,0,0.2921951219512195,2,0.0,3.4098322
15462,68462,discount,84ea71fb031940868ed5fbe70fc67edd,576,10,10,2,1,1,1,1,0,1,0,75,49000.0,1602,0,1,0.02031383737517832,2,0.0,0.57590216
15463,68463,discount,8548baf4011c4e8b848d19cbe4010cfa,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,969,0,0,0.016106194690265488,5,1.93,0.65090334
15464,68464,discount,7bfa3b9308be4d40a0d8ec4ca87df770,576,10,7,2,1,1,1,0,0,1,0,52,69000.0,1046,1,0,0.2879770444763272,2,19.3,7.1163683
15465,68467,bogo,f1bb78fd885e4682b68fc63a7b12f40b,576,5,7,5,1,1,1,0,1,0,0,75,76000.0,1533,0,1,0.0637037037037037,2,0.0,1.3133583
15466,68468,bogo,3ae61bb2d55341d082bddb6938d494db,576,10,7,10,0,1,1,1,1,0,0,73,63000.0,1115,0,1,0.15778260869565214,3,0.0,2.3875015
15467,68473,discount,20116a389d124791907f093f7d821ad4,576,10,7,2,1,1,1,0,0,1,0,118,65405.0,1487,0,0,0.0034615384615384608,2,2.18,0.5299639
15468,68477,bogo,534041374d564f06ad470c46a851464a,576,10,7,10,0,1,1,1,1,0,0,58,57000.0,1110,0,1,0.1896413199426112,2,0.0,3.3154256
