,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,offer_impact,preds
15079,576,20,10,5,1,1,0,0,0,1,0,118,65405.0,1278,0,0,-0.028685376661742982,0.18915683
15080,576,5,5,5,1,1,1,1,1,0,0,38,39000.0,1466,0,1,1.3663215796897037,0.25540918
15081,576,5,7,5,1,1,1,0,1,0,0,79,77000.0,1164,0,1,-0.3312142857142857,0.42598495
15082,576,10,10,2,1,1,1,1,0,1,0,65,51000.0,1286,1,0,-0.2022889842632332,0.33122417
15083,576,10,5,10,1,1,1,1,1,0,0,58,102000.0,1074,0,1,2.995212976022567,0.46679878
15084,576,10,5,10,1,1,1,1,1,0,0,63,95000.0,1268,1,0,-0.30340145985401457,0.46580234
15085,576,10,7,10,0,1,1,1,1,0,0,62,57000.0,898,0,1,-0.329074074074074,0.41833392
15086,576,10,10,2,1,1,1,1,0,1,0,27,40000.0,734,0,1,0.13343515850144094,0.22986239
15087,576,10,10,2,1,1,1,1,0,1,0,55,74000.0,1744,1,0,-0.19653409090909094,0.17232972
15088,576,7,7,3,1,1,1,1,0,1,0,36,54000.0,1727,1,0,-0.1984857142857143,0.32208136
15089,576,10,10,2,1,1,1,1,0,1,0,38,32000.0,1507,0,1,-0.028025751072961368,0.123363525
15090,576,0,4,0,1,1,1,0,0,0,1,54,83000.0,1528,0,1,-1.0307215007215007,0.27208787
15091,576,7,7,3,1,1,1,1,0,1,0,47,72000.0,387,0,1,-0.06068571428571429,0.19434735
15092,576,10,7,10,0,1,1,1,1,0,0,50,63000.0,1421,0,1,-0.21836940836940835,0.5208512
15093,576,5,5,5,1,1,1,1,1,0,0,55,50000.0,1628,0,1,-0.26035260930888565,0.10589346
15094,576,7,7,3,1,1,1,1,0,1,0,52,43000.0,1268,0,1,0.2285714285714285,0.2681722
15095,576,5,5,5,1,1,1,1,1,0,0,36,92000.0,1046,1,0,3.9096304654442884,0.6016043
15096,576,10,7,10,0,1,1,1,1,0,0,54,70000.0,1773,0,1,-0.16349002849002847,0.29925326
15097,576,10,7,10,0,1,1,1,1,0,0,64,33000.0,1584,0,1,-0.0086987270155587,0.14715067
15098,576,10,10,2,1,1,1,1,0,1,0,80,77000.0,418,1,0,-0.04759943181818182,0.15348566
15099,576,0,3,0,0,1,1,1,0,0,1,25,67000.0,1586,1,0,-0.18714486638537275,0.6334661
15100,576,7,7,3,1,1,1,1,0,1,0,62,110000.0,1519,1,0,-0.15541725601131542,0.32879406
15101,576,10,10,2,1,1,1,1,0,1,0,63,60000.0,1472,0,1,1.6408063127690098,0.1275427
15102,576,0,4,0,1,1,1,0,0,0,1,57,54000.0,1240,1,0,-0.16246418338108884,0.45175812
15103,576,10,5,10,1,1,1,1,1,0,0,118,65405.0,1207,0,0,-0.025599435825105786,0.24030101
15104,576,0,4,0,1,1,1,0,0,0,1,76,64000.0,149,1,0,-0.029267605633802818,0.22061735
15105,576,0,3,0,0,1,1,1,0,0,1,41,58000.0,1208,0,1,-0.2615864022662889,0.8590014
15106,576,10,10,2,1,1,1,1,0,1,0,70,82000.0,115,1,0,-0.13045454545454546,0.15375692
15107,576,0,4,0,1,1,1,0,0,0,1,60,71000.0,1716,1,0,-0.0932808022922636,0.32155722
15108,576,7,7,3,1,1,1,1,0,1,0,66,45000.0,1792,0,1,-0.037620437956204386,0.010464698
15109,576,5,5,5,1,1,1,1,1,0,0,80,83000.0,1237,1,0,-0.23584172661870506,0.45987532
15110,576,0,4,0,1,1,1,0,0,0,1,56,62000.0,1186,1,0,-0.16128279883381927,0.4520391
15111,576,7,7,3,1,1,1,1,0,1,0,43,52000.0,594,0,1,0.22438571428571435,0.13365
15112,576,7,7,3,1,1,1,1,0,1,0,84,88000.0,1434,1,0,-0.24725601131541725,0.38641798
15113,576,10,10,2,1,1,1,1,0,1,0,70,85000.0,1514,1,0,-0.1391193181818182,0.1816284
15114,576,10,10,2,1,1,1,1,0,1,0,33,50000.0,1586,0,1,-0.01744318181818182,0.152322
15115,576,10,10,2,1,1,1,1,0,1,0,83,61000.0,1620,1,0,-0.2437159253945481,0.095133215
15116,576,7,7,3,1,1,1,1,0,1,0,57,61000.0,1767,1,0,-0.2261951909476662,0.1555194
15117,576,10,5,10,1,1,1,1,1,0,0,41,87000.0,808,0,1,-0.4852408759124087,0.5191161
15118,576,10,10,2,1,1,1,1,0,1,0,56,60000.0,1344,0,0,0.8603845050215209,0.2949336
15119,576,10,10,2,1,1,1,1,0,1,0,81,85000.0,1243,0,1,-0.17681556195965414,0.36901623
15120,576,10,10,2,1,1,1,1,0,1,0,25,73000.0,1505,0,1,-0.03228898426323318,0.22349447
15121,576,10,10,2,1,1,1,1,0,1,0,56,60000.0,1593,1,0,-0.4336950146627566,0.10517326
15122,576,10,7,10,0,1,1,1,1,0,0,71,62000.0,1534,0,1,-0.08609756097560975,0.24305505
15123,576,10,10,2,1,1,1,1,0,1,0,69,75000.0,770,0,1,-0.3023863636363636,0.31162727
15124,576,7,7,3,1,1,1,1,0,1,0,42,33000.0,1259,1,0,1.9781313958248057,0.3414345
15125,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1425,0,0,0.07132168850072779,0.19372669
15126,576,5,5,5,1,1,1,1,1,0,0,29,40000.0,1560,0,1,-0.039245014245014254,0.10616833
15127,576,0,3,0,0,1,1,1,0,0,1,65,71000.0,1573,0,1,-0.4264697609001406,0.57454216
15128,576,0,3,0,0,1,1,1,0,0,1,44,64000.0,1441,0,1,4.577001455604076,0.66623884
15129,576,10,5,10,1,1,1,1,1,0,0,63,76000.0,1068,1,0,-0.04447108603667137,0.43596733
15130,576,5,7,5,1,1,1,0,1,0,0,52,100000.0,1044,0,1,2.678128571428572,0.4934867
15131,576,10,10,2,1,1,1,1,0,1,0,51,88000.0,1353,1,0,-0.3623623188405797,0.4384635
15132,576,7,7,3,1,1,1,1,0,1,0,40,49000.0,1475,0,1,-0.0247949080622348,0.32226735
15133,576,5,5,5,1,1,1,1,1,0,0,26,65000.0,1665,0,1,0.6218561354019746,0.20148584
15134,576,0,3,0,0,1,1,1,0,0,1,55,50000.0,1202,1,0,-0.10920520231213872,0.76411587
15135,576,5,7,5,1,1,1,0,1,0,0,56,82000.0,728,0,1,-0.1530703012912482,0.16841507
15136,576,10,5,10,1,1,1,1,1,0,0,41,50000.0,909,0,1,0.35974612129760225,0.41984367
15137,576,0,3,0,0,1,1,1,0,0,1,72,65000.0,1674,0,1,-0.1936849507735584,0.5029616
15138,576,0,3,0,0,1,1,1,0,0,1,41,34000.0,766,0,1,-0.07246132208157524,0.70882046
15139,576,10,10,2,1,1,1,1,0,1,0,72,64000.0,948,0,1,2.395404624277457,0.25004005
15140,576,10,7,10,0,1,1,1,1,0,0,51,56000.0,957,1,0,1.7410101010101011,0.5069833
15141,576,10,5,10,1,1,1,1,1,0,0,57,110000.0,1153,1,0,6.191852272727273,0.5529183
15142,576,10,10,2,1,1,1,1,0,1,0,85,88000.0,1227,1,0,-0.19782670454545456,0.40384555
15143,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1610,0,0,-0.04248901903367496,0.0051502585
15144,576,10,7,10,0,1,1,1,1,0,0,38,96000.0,1503,0,1,-0.13675714285714285,0.47621092
15145,576,10,7,10,0,1,1,1,1,0,0,70,81000.0,1079,1,0,-0.2039884393063584,0.5722786
15146,576,0,3,0,0,1,1,1,0,0,1,118,65405.0,1034,0,0,-0.02960618846694796,0.62605125
15147,576,5,7,5,1,1,1,0,1,0,0,66,99000.0,1035,1,0,-0.5441750358680058,0.5016305
15148,576,10,7,10,0,1,1,1,1,0,0,90,66000.0,1553,1,0,-0.4488888888888889,0.22609916
15149,576,20,10,5,1,1,0,0,0,1,0,52,92000.0,1802,0,1,-0.13410329985652794,0.17846555
15150,576,10,10,2,1,1,1,1,0,1,0,23,31000.0,846,1,0,0.6957585227272727,0.27035362
15151,576,7,7,3,1,1,1,1,0,1,0,60,69000.0,1599,1,0,-0.3621225071225072,0.20608446
15152,576,10,5,10,1,1,1,1,1,0,0,21,44000.0,1060,1,0,-0.05168812589413447,0.36057925
15153,576,10,5,10,1,1,1,1,1,0,0,30,49000.0,1044,0,1,-0.0461212976022567,0.41413385
15154,576,10,7,10,0,1,1,1,1,0,0,55,62000.0,802,0,1,-0.3674605451936873,0.41817582
15155,576,10,10,2,1,1,1,1,0,1,0,27,59000.0,1628,0,1,-0.028366477272727283,0.1524598
15156,576,5,7,5,1,1,1,0,1,0,0,61,64000.0,1693,1,0,-0.1374964438122333,0.15469381
15157,576,5,7,5,1,1,1,0,1,0,0,57,87000.0,1545,0,0,-0.05108225108225108,0.19551489
15158,576,5,5,5,1,1,1,1,1,0,0,62,99000.0,921,1,0,-0.26141630901287555,0.43740067
15159,576,10,10,2,1,1,1,1,0,1,0,71,53000.0,1460,0,1,-0.023280575539568343,0.12022969
15160,576,10,5,10,1,1,1,1,1,0,0,74,39000.0,1153,0,1,-0.2502005730659025,0.26878393
15161,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1790,0,0,-0.013960396039603959,0.003660053
15162,576,10,10,2,1,1,1,1,0,1,0,34,41000.0,1721,0,1,0.3892755681818182,0.056800187
15163,576,5,5,5,1,1,1,1,1,0,0,44,83000.0,877,0,1,2.761543018335684,0.39305103
15164,576,0,4,0,1,1,1,0,0,0,1,54,86000.0,861,1,0,-0.11097183098591548,0.44808495
15165,576,7,7,3,1,1,1,1,0,1,0,43,67000.0,1203,1,0,-0.08126780626780628,0.4387835
15166,576,0,4,0,1,1,1,0,0,0,1,118,65405.0,1392,0,0,0.3406,0.31805083
15167,576,10,7,2,1,1,1,0,0,1,0,83,56000.0,1368,0,1,-0.21814868804664725,0.3407418
15168,576,7,7,3,1,1,1,1,0,1,0,39,42000.0,1407,0,1,-0.061535150645624086,0.3931906
15169,576,10,7,10,0,1,1,1,1,0,0,80,64000.0,518,1,0,1.84963474025974,0.2848674
15170,576,10,7,10,0,1,1,1,1,0,0,22,61000.0,1566,0,1,-0.08132857142857143,0.33919257
15171,576,10,5,10,1,1,1,1,1,0,0,36,64000.0,1791,1,0,-0.02942172073342737,0.29916257
15172,576,10,7,10,0,1,1,1,1,0,0,118,65405.0,1737,0,0,-0.011820809248554913,0.14551476
15173,576,10,7,10,0,1,1,1,1,0,0,70,52000.0,1376,0,1,-0.050636492220650635,0.4512117
15174,576,10,7,10,0,1,1,1,1,0,0,88,80000.0,1096,1,0,2.399071326966064,0.5817768
15175,576,7,7,3,1,1,1,1,0,1,0,50,65000.0,1469,1,0,-0.09227722772277228,0.264378
15176,576,10,7,2,1,1,1,0,0,1,0,56,61000.0,1383,0,1,1.5599714285714286,0.34058425
15177,576,5,7,5,1,1,1,0,1,0,0,118,65405.0,1722,0,0,-0.001917613636363636,0.0075041354
15178,576,10,5,10,1,1,1,1,1,0,0,55,33000.0,1618,1,0,-0.2162231759656653,0.066144764
15179,576,7,7,3,1,1,1,1,0,1,0,58,82000.0,1091,1,0,-0.38971305595408895,0.46496367
15180,576,5,5,5,1,1,1,1,1,0,0,42,45000.0,1497,1,0,-0.14622002820874472,0.102865905
15181,576,10,10,2,1,1,1,1,0,1,0,47,31000.0,1548,0,1,-0.03572443181818182,0.009007752
15182,576,10,7,10,0,1,1,1,1,0,0,19,49000.0,1494,0,1,-0.019257142857142855,0.33266824
15183,576,5,5,5,1,1,1,1,1,0,0,20,31000.0,1657,0,1,-0.0232722143864598,0.10234049
15184,576,10,10,2,1,1,1,1,0,1,0,64,51000.0,1544,0,1,-0.05859375,0.058562428
15185,576,10,7,2,1,1,1,0,0,1,0,49,77000.0,210,0,1,3.0450142857142857,0.20486632
15186,576,10,7,2,1,1,1,0,0,1,0,47,59000.0,1230,1,0,-0.17702064896755162,0.42170024
15187,576,7,7,3,1,1,1,1,0,1,0,59,73000.0,1507,0,1,-0.2588714285714286,0.18853903
15188,576,10,7,2,1,1,1,0,0,1,0,66,60000.0,1819,0,1,-0.2800990099009901,0.10714796
15189,576,10,7,2,1,1,1,0,0,1,0,48,83000.0,1240,0,1,-0.3751878612716763,0.44983238
15190,576,10,7,10,0,1,1,1,1,0,0,50,107000.0,1506,1,0,-0.26441301272984435,0.4251057
15191,576,10,7,10,0,1,1,1,1,0,0,28,68000.0,1787,0,1,-0.046657142857142855,0.36168382
15192,576,0,4,0,1,1,1,0,0,0,1,37,39000.0,1737,0,1,-0.004830985915492958,0.25361848
15193,576,5,7,5,1,1,1,0,1,0,0,118,65405.0,1629,0,0,-0.012962962962962964,0.008733362
15194,576,7,7,3,1,1,1,1,0,1,0,56,49000.0,908,0,1,-0.1267892503536068,0.27596164
15195,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1577,0,0,-0.012263083451202262,0.0034758449
15196,576,10,10,2,1,1,1,1,0,1,0,69,80000.0,1781,1,0,-0.11057388809182207,0.18060902
15197,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,1415,0,0,-0.014245416078984488,0.2385768
15198,576,10,7,2,1,1,1,0,0,1,0,48,58000.0,1772,1,0,-0.060229555236728835,0.19009173
15199,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1140,0,0,0.39225,0.19461936
15200,576,0,3,0,0,1,1,1,0,0,1,58,86000.0,1286,1,0,10.35387784090909,0.83823526
15201,576,10,7,10,0,1,1,1,1,0,0,45,54000.0,336,0,1,0.2439571428571429,0.26613438
15202,576,10,10,2,1,1,1,1,0,1,0,55,63000.0,806,0,0,-0.2724964131994261,0.23965627
15203,576,5,7,5,1,1,1,0,1,0,0,20,41000.0,1762,0,1,-0.12242857142857146,0.110622644
15204,576,10,10,2,1,1,1,1,0,1,0,77,109000.0,1031,1,0,-0.3239630681818182,0.45895255
15205,576,7,7,3,1,1,1,1,0,1,0,48,53000.0,1369,0,1,-0.2347883211678833,0.38994938
15206,576,10,10,2,1,1,1,1,0,1,0,67,109000.0,821,1,0,-0.3604591104734576,0.40386137
15207,576,10,7,2,1,1,1,0,0,1,0,53,86000.0,726,0,1,-0.23619799139167866,0.16754964
15208,576,7,7,3,1,1,1,1,0,1,0,72,36000.0,1529,0,1,-0.022715700141442717,0.009525895
15209,576,0,3,0,0,1,1,1,0,0,1,75,71000.0,1344,1,0,-0.270618846694796,0.8302574
15210,576,10,10,2,1,1,1,1,0,1,0,59,51000.0,1727,1,0,-0.02248908296943232,0.093541324
15211,576,10,10,2,1,1,1,1,0,1,0,41,61000.0,795,0,1,-0.006946022727272728,0.37147516
15212,576,7,7,3,1,1,1,1,0,1,0,53,73000.0,1683,1,0,-0.2103142857142857,0.23061162
15213,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,417,0,0,-0.015261669024045263,0.010060191
15214,576,10,7,10,0,1,1,1,1,0,0,48,40000.0,1611,0,1,-0.030495049504950494,0.1907939
15215,576,7,7,3,1,1,1,1,0,1,0,41,36000.0,1508,0,1,-0.025827439886845827,0.16901699
15216,576,7,7,3,1,1,1,1,0,1,0,62,59000.0,1533,1,0,2.6915142857142857,0.16518542
15217,576,10,10,2,1,1,1,1,0,1,0,32,70000.0,1728,1,0,-0.00912981455064194,0.25156227
15218,576,10,5,10,1,1,1,1,1,0,0,58,60000.0,961,0,1,-0.0986036671368124,0.27097285
15219,576,10,7,10,0,1,1,1,1,0,0,41,35000.0,1500,0,1,-0.12264580369843528,0.3095372
15220,576,5,7,5,1,1,1,0,1,0,0,118,65405.0,791,0,0,-0.013861386138613863,0.18589604
15221,576,10,5,10,1,1,1,1,1,0,0,60,92000.0,1605,1,0,-0.25988555078683834,0.23059896
15222,576,0,3,0,0,1,1,1,0,0,1,118,65405.0,825,0,0,0.13350210970464135,0.56717056
15223,576,0,3,0,0,1,1,1,0,0,1,34,58000.0,1557,1,0,-0.30536827195467425,0.61780214
15224,576,5,7,5,1,1,1,0,1,0,0,34,44000.0,1561,0,1,-0.053714285714285714,0.122657716
15225,576,10,7,2,1,1,1,0,0,1,0,59,72000.0,1209,0,1,-0.15614285714285714,0.40667328
15226,576,5,5,5,1,1,1,1,1,0,0,37,54000.0,1806,1,0,-0.0367948717948718,0.31695446
15227,576,10,10,2,1,1,1,1,0,1,0,71,86000.0,1081,1,0,-0.14810693641618494,0.40701133
15228,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1567,0,0,-0.009092219020172907,-0.049400568
15229,576,10,10,2,1,1,1,1,0,1,0,67,33000.0,1528,0,0,-0.0019460227272727274,-0.039093435
15230,576,5,5,5,1,1,1,1,1,0,0,56,69000.0,1416,1,0,-0.250916784203103,0.43787274
15231,576,10,5,10,1,1,1,1,1,0,0,46,31000.0,985,0,1,2.268325779036827,0.29967374
15232,576,10,7,10,0,1,1,1,1,0,0,62,88000.0,1549,1,0,-0.1347949080622348,0.35375202
15233,576,5,5,5,1,1,1,1,1,0,0,35,48000.0,1602,0,1,-0.141011396011396,0.102069646
15234,576,10,7,10,0,1,1,1,1,0,0,23,74000.0,1579,0,1,-0.02486562942008487,0.40325993
15235,576,10,5,10,1,1,1,1,1,0,0,42,53000.0,779,1,0,1.7693172804532578,0.37262094
15236,576,7,7,3,1,1,1,1,0,1,0,44,100000.0,955,1,0,1.3505943840951016,0.48003763
15237,576,10,7,2,1,1,1,0,0,1,0,72,56000.0,1046,0,1,2.5733027718550106,0.34361613
15238,576,10,5,10,1,1,1,1,1,0,0,49,53000.0,1102,1,0,-0.14685264663805436,0.41994932
15239,576,5,5,5,1,1,1,1,1,0,0,38,50000.0,1819,0,1,-0.19901287553648067,0.28708667
15240,576,10,7,2,1,1,1,0,0,1,0,118,65405.0,1627,0,0,-0.0008633093525179858,-0.013651252
15241,576,10,5,10,1,1,1,1,1,0,0,57,98000.0,1798,0,1,-0.24485190409026802,0.22214329
15242,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1690,0,0,-0.015242857142857143,0.0031796098
15243,576,10,5,10,1,1,1,1,1,0,0,51,86000.0,1493,1,0,-0.21979768786127168,0.26417217
15244,576,10,7,10,0,1,1,1,1,0,0,58,67000.0,219,0,1,-0.09823529411764707,0.24328014
15245,576,10,10,2,1,1,1,1,0,1,0,36,46000.0,1184,1,0,-0.0070170454545454425,0.38409567
15246,576,10,7,10,0,1,1,1,1,0,0,37,56000.0,1726,0,1,-0.036124469589816126,0.40488333
15247,576,10,10,2,1,1,1,1,0,1,0,53,87000.0,875,0,1,-0.5166051136363636,0.31206325
15248,576,5,5,5,1,1,1,1,1,0,0,34,52000.0,639,0,1,-0.08726241134751772,0.18780592
15249,576,0,4,0,1,1,1,0,0,0,1,74,52000.0,868,0,1,-0.2458465991316932,0.35458308
15250,576,5,7,5,1,1,1,0,1,0,0,43,78000.0,757,0,0,3.0727272727272728,0.40660617
15251,576,7,7,3,1,1,1,1,0,1,0,36,64000.0,815,1,0,1.80949080622348,0.4896188
15252,576,0,4,0,1,1,1,0,0,0,1,62,78000.0,1333,1,0,-0.3208139534883721,0.53802854
15253,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1560,0,0,-0.04015558698727016,0.0053159297
15254,576,5,5,5,1,1,1,1,1,0,0,58,96000.0,1488,0,1,-1.5157263751763042,0.21484625
15255,576,20,10,5,1,1,0,0,0,1,0,118,65405.0,995,0,0,-0.010922190201729107,0.18644994
15256,576,10,10,2,1,1,1,1,0,1,0,29,55000.0,1329,0,1,0.3278637015781922,0.36285985
15257,576,7,7,3,1,1,1,1,0,1,0,42,95000.0,1685,0,1,-0.08221739130434783,0.215653
15258,576,10,5,10,1,1,1,1,1,0,0,118,65405.0,223,0,0,-0.03119318181818181,0.015732378
15259,576,0,3,0,0,1,1,1,0,0,1,60,44000.0,510,1,0,1.2058790436005626,0.43904296
15260,576,7,7,3,1,1,1,1,0,1,0,45,60000.0,1579,0,1,-0.1276046176046176,0.15226072
15261,576,7,7,3,1,1,1,1,0,1,0,42,53000.0,1614,1,0,-0.2305516265912305,0.20410034
15262,576,10,5,10,1,1,1,1,1,0,0,51,87000.0,1455,1,0,-0.41888575458392097,0.419364
15263,576,10,7,2,1,1,1,0,0,1,0,65,70000.0,1271,1,0,2.845827439886846,0.45290673
15264,576,0,4,0,1,1,1,0,0,0,1,118,65405.0,1816,0,0,-0.013985915492957746,0.101569444
15265,576,10,7,10,0,1,1,1,1,0,0,37,34000.0,1543,0,1,-0.3873408769448374,0.3175885
15266,576,5,5,5,1,1,1,1,1,0,0,54,73000.0,1483,0,1,-0.3123131170662905,0.2406359
15267,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1794,0,0,-0.01694964028776979,0.004933864
15268,576,10,10,2,1,1,1,1,0,1,0,76,77000.0,872,0,1,1.6608607954545456,0.31805757
15269,576,0,3,0,0,1,1,1,0,0,1,37,40000.0,1551,1,0,-0.008972895863052782,0.58214915
15270,576,5,5,5,1,1,1,1,1,0,0,38,41000.0,1796,0,1,1.8873624823695347,0.17983529
15271,576,5,5,5,1,1,1,1,1,0,0,41,98000.0,118,0,1,-0.09585470085470084,0.3211124
15272,576,5,7,5,1,1,1,0,1,0,0,118,65405.0,1054,0,0,0.4326770186335404,0.25116086
15273,576,5,5,5,1,1,1,1,1,0,0,64,34000.0,1145,0,1,-0.07115384615384615,0.24175933
15274,576,5,7,5,1,1,1,0,1,0,0,82,40000.0,1571,0,1,-0.02206599713055954,0.01801622
15275,576,7,7,3,1,1,1,1,0,1,0,63,78000.0,947,0,1,-0.15661951909476665,0.34765136
15276,576,10,7,2,1,1,1,0,0,1,0,50,95000.0,800,1,0,-0.25311173974540313,0.43513152
15277,576,20,10,5,1,1,0,0,0,1,0,76,64000.0,1605,0,1,-0.2475753228120517,0.045295328
15278,576,10,7,2,1,1,1,0,0,1,0,51,82000.0,1142,1,0,2.2468000000000004,0.4871786
15279,576,10,5,10,1,1,1,1,1,0,0,57,73000.0,1124,1,0,-1.0428490028490027,0.46273854
15280,576,10,7,10,0,1,1,1,1,0,0,29,38000.0,1514,0,1,-0.1678142857142857,0.24896938
15281,576,5,5,5,1,1,1,1,1,0,0,77,92000.0,1334,0,1,-0.30701704545454545,0.41954494
15282,576,5,5,5,1,1,1,1,1,0,0,46,43000.0,1423,1,0,-0.7067050359712229,0.32862097
15283,576,10,10,2,1,1,1,1,0,1,0,72,52000.0,1569,0,1,-0.022599431818181817,0.050527066
15284,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,1181,0,0,0.05811764705882354,0.24612162
15285,576,10,7,2,1,1,1,0,0,1,0,59,84000.0,1592,0,0,-0.11101838755304104,0.18109414
15286,576,7,7,3,1,1,1,1,0,1,0,50,69000.0,1460,1,0,-0.3133570412517781,0.3128704
15287,576,10,7,10,0,1,1,1,1,0,0,118,65405.0,1624,0,0,0.8753428571428571,0.13930306
15288,576,7,7,3,1,1,1,1,0,1,0,71,96000.0,1473,1,0,-0.02212164073550212,0.2758964
15289,576,0,3,0,0,1,1,1,0,0,1,44,47000.0,1729,0,1,-0.01388185654008439,0.4325995
15290,576,10,7,10,0,1,1,1,1,0,0,72,52000.0,1142,0,1,-0.4328267045454546,0.4828695
15291,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,891,0,0,-0.022637681159420286,0.1797291
15292,576,10,5,10,1,1,1,1,1,0,0,37,75000.0,1037,0,1,-0.21735336194563665,0.5692426
15293,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1715,0,0,0.6687835926449788,0.0039676726
15294,576,7,7,3,1,1,1,1,0,1,0,40,75000.0,1149,1,0,-0.14238571428571425,0.5860702
15295,576,10,5,10,1,1,1,1,1,0,0,59,73000.0,1490,0,1,-0.1036530324400564,0.18003824
15296,576,7,7,3,1,1,1,1,0,1,0,54,52000.0,1726,0,1,-0.044964639321074966,0.10197455
15297,576,0,4,0,1,1,1,0,0,0,1,61,71000.0,1108,0,1,-0.13314285714285715,0.4788083
15298,576,10,5,10,1,1,1,1,1,0,0,66,55000.0,1526,1,0,-0.1495971223021583,0.15505034
15299,576,10,7,2,1,1,1,0,0,1,0,52,80000.0,1672,0,1,-0.02681222707423581,0.20007178
15300,576,7,7,3,1,1,1,1,0,1,0,59,87000.0,1813,1,0,-0.18554455445544554,0.23609266
15301,576,10,10,2,1,1,1,1,0,1,0,80,85000.0,979,1,0,-0.18838995568685374,0.34550202
15302,576,0,3,0,0,1,1,1,0,0,1,118,65405.0,1547,0,0,-0.024943181818181826,0.40787318
15303,576,10,10,2,1,1,1,1,0,1,0,24,43000.0,271,1,0,-0.06048640915593705,0.1007725
15304,576,10,7,10,0,1,1,1,1,0,0,59,68000.0,757,0,1,0.2633115022513303,0.41775128
15305,576,10,7,10,0,1,1,1,1,0,0,83,49000.0,1669,0,1,-0.019586894586894586,0.23253036
15306,576,10,7,10,0,1,1,1,1,0,0,23,32000.0,1819,0,1,-0.013748231966053749,0.24160022
15307,576,0,4,0,1,1,1,0,0,0,1,56,97000.0,832,0,1,-0.4027994227994228,0.43609315
15308,576,7,7,3,1,1,1,1,0,1,0,74,91000.0,780,1,0,-0.25071014492753624,0.40030774
15309,576,0,4,0,1,1,1,0,0,0,1,118,65405.0,1020,0,0,-0.02396825396825397,0.3180528
15310,576,10,10,2,1,1,1,1,0,1,0,82,65000.0,1503,1,0,-1.1067708333333333,0.09886673
15311,576,10,10,2,1,1,1,1,0,1,0,70,46000.0,623,1,0,0.8336346433770015,0.017628193
15312,576,0,3,0,0,1,1,1,0,0,1,39,37000.0,1606,0,1,-0.018835227272727274,0.54849297
15313,576,10,7,10,0,1,1,1,1,0,0,71,56000.0,1808,1,0,-0.08636492220650636,0.29115772
15314,576,10,7,2,1,1,1,0,0,1,0,69,63000.0,1481,0,1,-0.15268221574344026,0.15225035
15315,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,1296,0,0,0.2260145348837209,0.24011883
15316,576,5,5,5,1,1,1,1,1,0,0,45,51000.0,1043,0,1,1.4111534090909092,0.38845968
15317,576,10,7,10,0,1,1,1,1,0,0,61,65000.0,1805,0,1,-0.00541907514450867,0.24296516
15318,576,10,7,10,0,1,1,1,1,0,0,52,99000.0,1718,1,0,-0.09425872093023256,0.416994
15319,576,10,7,10,0,1,1,1,1,0,0,28,65000.0,1258,1,0,1.0324819624819623,0.5852917
15320,576,0,3,0,0,1,1,1,0,0,1,68,48000.0,1558,1,0,-0.32829545454545456,0.46513784
15321,576,10,10,2,1,1,1,1,0,1,0,67,111000.0,984,1,0,1.9860482954545453,0.46378845
15322,576,5,5,5,1,1,1,1,1,0,0,61,62000.0,1475,0,1,-0.1968669527896996,0.16760212
15323,576,10,10,2,1,1,1,1,0,1,0,50,34000.0,1484,1,0,-0.24878048780487802,0.09951177
15324,576,10,7,10,0,1,1,1,1,0,0,84,51000.0,894,0,0,-0.15206506364922207,0.4061011
15325,576,10,10,2,1,1,1,1,0,1,0,74,84000.0,1433,1,0,-0.1687215909090909,0.33119106
15326,576,10,7,10,0,1,1,1,1,0,0,53,37000.0,934,0,1,-0.3687270155586988,0.3387651
15327,576,0,3,0,0,1,1,1,0,0,1,64,37000.0,1177,0,1,-0.15278481012658227,0.65551955
15328,576,10,10,2,1,1,1,1,0,1,0,72,83000.0,1563,0,1,-1.1210872675250358,0.13348177
15329,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,1772,0,0,-0.03540114613180515,0.005401224
15330,576,10,10,2,1,1,1,1,0,1,0,74,98000.0,1054,0,1,-0.21943181818181812,0.40467954
15331,576,10,10,2,1,1,1,1,0,1,0,58,39000.0,1599,1,0,-0.010373027259684362,0.0069151223
15332,576,7,7,3,1,1,1,1,0,1,0,79,99000.0,1666,0,1,-0.03611111111111112,0.20660618
15333,576,7,7,3,1,1,1,1,0,1,0,37,74000.0,968,1,0,-0.4715983026874116,0.55383986
